epirr_id,status,data_generating_centre,assay_type,experiment_type,uuid,inputs,inputs_ctl,original_read_length,original_read_length_ctl,trimmed_read_length,trimmed_read_length_ctl,software_version,chastity_passed,paired_end,analyzed_as_stranded,upload_date,data_file_path,epirr_id_without_version
IHECRE00002317.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,f01ae1d9-bf53-47e5-b712-2ab0cd5d48e5,EGAR00001343162,EGAR00001185144,100,43,75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002317.1.f01ae1d9-bf53-47e5-b712-2ab0cd5d48e5.*,IHECRE00002317
IHECRE00002317.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,5de4b9fc-8c3d-4203-987e-44ffe20298ee,EGAR00001366136,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002317.1.5de4b9fc-8c3d-4203-987e-44ffe20298ee.*,IHECRE00002317
IHECRE00002318.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,75bb2965-30d7-4aab-b955-b76567a79887,EGAR00001385742,EGAR00001185144,100,43,75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002318.1.75bb2965-30d7-4aab-b955-b76567a79887.*,IHECRE00002318
IHECRE00002318.1,partial,BLUEPRINT,ChIP-Seq,H3K4me1,9ae58f71-02b4-443f-8030-71008e7d8e42,EGAR00001343202;EGAR00001343203,EGAR00001185144,100;100,43,75;75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002318.1.9ae58f71-02b4-443f-8030-71008e7d8e42.*,IHECRE00002318
IHECRE00002318.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,8e16982c-aa18-48ef-aed2-d5f6561aec69,EGAR00001366150,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002318.1.8e16982c-aa18-48ef-aed2-d5f6561aec69.*,IHECRE00002318
IHECRE00002319.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,307562b6-5f8f-4a78-9567-1070f922e41f,EGAR00001343137;EGAR00001343138,EGAR00001185144,100;100,43,75;75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002319.1.307562b6-5f8f-4a78-9567-1070f922e41f.*,IHECRE00002319
IHECRE00002319.1,partial,BLUEPRINT,ChIP-Seq,H3K4me1,f7105a32-32c1-48d4-a4d1-77ee9ddc2459,EGAR00001343139;EGAR00001343140,EGAR00001185144,100;100,43,75;75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002319.1.f7105a32-32c1-48d4-a4d1-77ee9ddc2459.*,IHECRE00002319
IHECRE00002319.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,853d3aa4-65bd-45eb-908e-807eb349c40d,EGAR00001325268,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002319.1.853d3aa4-65bd-45eb-908e-807eb349c40d.*,IHECRE00002319
IHECRE00002320.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,0b011c08-5a4c-42c4-9389-8ae7ca07c1b4,EGAR00001339773;EGAR00001339886,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002320.1.0b011c08-5a4c-42c4-9389-8ae7ca07c1b4.*,IHECRE00002320
IHECRE00002320.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,a1e8e477-24bf-4ee2-9e21-e8b8827416bf,EGAR00001295319,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002320.1.a1e8e477-24bf-4ee2-9e21-e8b8827416bf.*,IHECRE00002320
IHECRE00002321.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,76c472f2-3684-4eff-adfe-287b3e2290f5,EGAR00001339517;EGAR00001339676,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002321.1.76c472f2-3684-4eff-adfe-287b3e2290f5.*,IHECRE00002321
IHECRE00002321.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,c77f6b73-b042-4974-b314-34a527d43aaa,EGAR00001314273,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002321.1.c77f6b73-b042-4974-b314-34a527d43aaa.*,IHECRE00002321
IHECRE00002322.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,d4702bdd-f4a5-416a-85ae-a2f568435cba,EGAR00001385735,EGAR00001185144,100,43,75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002322.1.d4702bdd-f4a5-416a-85ae-a2f568435cba.*,IHECRE00002322
IHECRE00002322.1,partial,BLUEPRINT,ChIP-Seq,H3K4me1,0ae39f66-f1c7-4abe-af4c-50dc8477a3e3,EGAR00001340265,EGAR00001185144,100,43,75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002322.1.0ae39f66-f1c7-4abe-af4c-50dc8477a3e3.*,IHECRE00002322
IHECRE00002322.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,ddb6250b-b658-43d5-8c8a-10653b2481e0,EGAR00001325265,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002322.1.ddb6250b-b658-43d5-8c8a-10653b2481e0.*,IHECRE00002322
IHECRE00002323.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,9195e209-b5ae-4642-83b7-0e5bac7c6dd1,EGAR00001339677;EGAR00001339897,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002323.1.9195e209-b5ae-4642-83b7-0e5bac7c6dd1.*,IHECRE00002323
IHECRE00002323.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,204a4383-1b3b-4c9f-a757-5987ce6590e7,EGAR00001281538,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002323.1.204a4383-1b3b-4c9f-a757-5987ce6590e7.*,IHECRE00002323
IHECRE00002324.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,c6a6dd83-1f77-48a5-b978-d0085afd66e2,EGAR00001340098;EGAR00001340099,EGAR00001185144,100;100,43,75;75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002324.1.c6a6dd83-1f77-48a5-b978-d0085afd66e2.*,IHECRE00002324
IHECRE00002324.1,partial,BLUEPRINT,RNA-Seq,mRNA-Seq,6d572df8-84d0-4465-8182-20c05dacc4eb,EGAR00001193061,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,false,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002324.1.6d572df8-84d0-4465-8182-20c05dacc4eb.*,IHECRE00002324
IHECRE00002324.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,40d8d6cf-cb7b-450f-838d-cbbf23ee59c9,EGAR00001193062,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002324.1.40d8d6cf-cb7b-450f-838d-cbbf23ee59c9.*,IHECRE00002324
IHECRE00002325.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,5c437ef0-6ef2-454a-b355-ddf20d5dee90,EGAR00001338330;EGAR00001338331;EGAR00001338332;EGAR00001338333;EGAR00001338334;EGAR00001338335;EGAR00001338336;EGAR00001338337;EGAR00001338338;EGAR00001301419,EGAR00001072370,43;43;43;43;43;43;43;43;43;,42,43;43;43;43;43;43;43;43;43;43,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002325.1.5c437ef0-6ef2-454a-b355-ddf20d5dee90.*,IHECRE00002325
IHECRE00002325.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,212f21c1-9243-4203-8bad-0bbaae1bc9f5,EGAR00001314255,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002325.1.212f21c1-9243-4203-8bad-0bbaae1bc9f5.*,IHECRE00002325
IHECRE00002326.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,a887f467-f0ff-47b9-9f21-6441d8cc0f15,EGAR00001342971,EGAR00001185144,100,43,75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002326.1.a887f467-f0ff-47b9-9f21-6441d8cc0f15.*,IHECRE00002326
IHECRE00002326.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,300991f8-95f8-4613-bcd9-3450c9cd5029,EGAR00001325187,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002326.1.300991f8-95f8-4613-bcd9-3450c9cd5029.*,IHECRE00002326
IHECRE00002327.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,0162f04b-9f6a-4772-89e0-b2cf10e76a9f,EGAR00001337794;EGAR00001337795;EGAR00001337796;EGAR00001337797;EGAR00001337798;EGAR00001337799;EGAR00001337800;EGAR00001337801;EGAR00001337802,EGAR00001072370,43;43;43;43;43;43;43;43;43,42,43;43;43;43;43;43;43;43;43,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002327.1.0162f04b-9f6a-4772-89e0-b2cf10e76a9f.*,IHECRE00002327
IHECRE00002327.1,partial,BLUEPRINT,ChIP-Seq,H3K4me1,1ddf5d18-6395-4a88-8a20-cc69baf45da0,EGAR00001337803;EGAR00001337804;EGAR00001337805;EGAR00001337806;EGAR00001337807;EGAR00001337808;EGAR00001337809;EGAR00001337810;EGAR00001337811;EGAR00001301396,EGAR00001072370,43;43;43;43;43;43;43;43;43;43,42,43;43;43;43;43;43;43;43;43;43,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002327.1.1ddf5d18-6395-4a88-8a20-cc69baf45da0.*,IHECRE00002327
IHECRE00002327.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,def3b6cb-16ad-4a8b-97e7-b59b7da5904c,EGAR00001299954,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002327.1.def3b6cb-16ad-4a8b-97e7-b59b7da5904c.*,IHECRE00002327
IHECRE00002328.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,91509834-dcba-4339-93ec-4de17b2c07be,EGAR00001339979,EGAR00001088374;EGAR00001096292,43,42;42,43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002328.1.91509834-dcba-4339-93ec-4de17b2c07be.*,IHECRE00002328
IHECRE00002328.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,27efa3a6-87c0-4911-ba8e-fc99675441bc,EGAR00001281536,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002328.1.27efa3a6-87c0-4911-ba8e-fc99675441bc.*,IHECRE00002328
IHECRE00002329.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,ae231189-39ed-4de0-9d4d-517c70a2db24,EGAR00001305807,EGAR00001088374;EGAR00001096292,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002329.1.ae231189-39ed-4de0-9d4d-517c70a2db24.*,IHECRE00002329
IHECRE00002329.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,9e247450-ed87-4a31-9358-8d7e5524dfb3,EGAR00001155909,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002329.1.9e247450-ed87-4a31-9358-8d7e5524dfb3.*,IHECRE00002329
IHECRE00002330.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,4f747ef6-b819-480e-8cd6-6f84c3ae0e01,EGAR00001339539;EGAR00001339822,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002330.1.4f747ef6-b819-480e-8cd6-6f84c3ae0e01.*,IHECRE00002330
IHECRE00002330.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,aaa4479a-293a-4b4c-adaa-d5a5a9856ae2,EGAR00001295290,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002330.1.aaa4479a-293a-4b4c-adaa-d5a5a9856ae2.*,IHECRE00002330
IHECRE00002331.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,0f72ddad-b588-4579-8d99-f08aee919d32,EGAR00001319175;EGAR00001319176;EGAR00001319177;EGAR00001319178;EGAR00001319179;EGAR00001319180;EGAR00001319181;EGAR00001319182,EGAR00001072370,44;44;44;44;44;44;44;44,42,42;42;42;42;42;42;42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002331.1.0f72ddad-b588-4579-8d99-f08aee919d32.*,IHECRE00002331
IHECRE00002331.1,partial,BLUEPRINT,ChIP-Seq,H3K4me1,87c1cdcf-66f8-4960-ae3d-b8e1541f41c7,EGAR00001319163;EGAR00001319164;EGAR00001319165;EGAR00001319166;EGAR00001319167;EGAR00001319168;EGAR00001319169;EGAR00001319170;EGAR00001319171;EGAR00001297132,EGAR00001072370,45;45;45;45;45;45;45;45;45;45,42,42;42;42;42;42;42;42;42;42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002331.1.87c1cdcf-66f8-4960-ae3d-b8e1541f41c7.*,IHECRE00002331
IHECRE00002331.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,ec74cebc-2b99-4636-8f67-b231a1ce2eeb,EGAR00001299940,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002331.1.ec74cebc-2b99-4636-8f67-b231a1ce2eeb.*,IHECRE00002331
IHECRE00002332.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,1c7735dc-ebde-40b5-8da7-42d6d46a4678,EGAR00001339501;EGAR00001339829,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002332.1.1c7735dc-ebde-40b5-8da7-42d6d46a4678.*,IHECRE00002332
IHECRE00002332.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,7e7eac91-2ac9-4d44-936b-5a31183b4211,EGAR00001295335,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002332.1.7e7eac91-2ac9-4d44-936b-5a31183b4211.*,IHECRE00002332
IHECRE00002333.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,992e1e43-bfea-4dfc-b021-1493da22a5aa,EGAR00001343190,EGAR00001185144,100,43,75,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002333.1.992e1e43-bfea-4dfc-b021-1493da22a5aa.*,IHECRE00002333
IHECRE00002333.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,19c494bb-fda0-48d8-8b1e-7c44ce205dfc,EGAR00001366146,nan,100,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002333.1.19c494bb-fda0-48d8-8b1e-7c44ce205dfc.*,IHECRE00002333
IHECRE00002334.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,61c6fe64-82d0-42af-9035-8616076917d6,EGAR00001320089,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002334.1.61c6fe64-82d0-42af-9035-8616076917d6.*,IHECRE00002334
IHECRE00002335.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,5a7b7106-96ea-47be-8a51-83435495d69e,EGAR00001339551;EGAR00001339727,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002335.1.5a7b7106-96ea-47be-8a51-83435495d69e.*,IHECRE00002335
IHECRE00002335.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,2b0eae41-0efc-4adf-978e-77a58b0cc868,EGAR00001314274,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002335.1.2b0eae41-0efc-4adf-978e-77a58b0cc868.*,IHECRE00002335
IHECRE00002336.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,b689b72f-40ba-4491-908a-1d7a984062aa,EGAR00001305711;EGAR00001305773,EGAR00001072370,44-45;44-45,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002336.1.b689b72f-40ba-4491-908a-1d7a984062aa.*,IHECRE00002336
IHECRE00002336.1,partial,BLUEPRINT,ChIP-Seq,H3K4me1,a1efb12d-cc4b-4a01-8b63-46e14439ea2b,EGAR00001352053;EGAR00001352054;EGAR00001352056,EGAR00001072370,44;44;44,42,42;42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002336.1.a1efb12d-cc4b-4a01-8b63-46e14439ea2b.*,IHECRE00002336
IHECRE00002336.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,211868e1-9cf5-4d99-901b-658d7a8256e3,EGAR00001149129,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002336.1.211868e1-9cf5-4d99-901b-658d7a8256e3.*,IHECRE00002336
IHECRE00002337.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,718b7f45-c7b8-4090-a5f1-a7e659ccaa6d,EGAR00001339528;EGAR00001339720,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002337.1.718b7f45-c7b8-4090-a5f1-a7e659ccaa6d.*,IHECRE00002337
IHECRE00002337.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,9041f499-8fc9-464b-a2f4-dc6b998fe91f,EGAR00001272581,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002337.1.9041f499-8fc9-464b-a2f4-dc6b998fe91f.*,IHECRE00002337
IHECRE00002338.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,86308731-f16d-430d-855d-ebbaff2433e8,EGAR00001337527;EGAR00001337528;EGAR00001337529;EGAR00001337530;EGAR00001337531;EGAR00001337532;EGAR00001337533;EGAR00001337534;EGAR00001337535;EGAR00001301345,EGAR00001072370,43;43;43;43;43;43;43;43;43;43,42,43;43;43;43;43;43;43;43;43;43,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002338.1.86308731-f16d-430d-855d-ebbaff2433e8.*,IHECRE00002338
IHECRE00002338.1,partial,BLUEPRINT,ChIP-Seq,H3K4me1,3235c643-3d18-4585-abc9-a773996c35f7,EGAR00001337537;EGAR00001337538;EGAR00001337539;EGAR00001337540;EGAR00001337541;EGAR00001337542;EGAR00001337543;EGAR00001337544;EGAR00001337545;EGAR00001301309,EGAR00001072370,43;43;43;43;43;43;43;43;43;43,42,43;43;43;43;43;43;43;43;43;43,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002338.1.3235c643-3d18-4585-abc9-a773996c35f7.*,IHECRE00002338
IHECRE00002338.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,e8b1a996-5153-474e-ad6d-d9c60ae9efbd,EGAR00001299941,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002338.1.e8b1a996-5153-474e-ad6d-d9c60ae9efbd.*,IHECRE00002338
IHECRE00002339.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,f3265e33-6031-43db-8ec3-e6b3fdf9b85e,EGAR00001339509;EGAR00001339529,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002339.1.f3265e33-6031-43db-8ec3-e6b3fdf9b85e.*,IHECRE00002339
IHECRE00002339.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,8d7c2de7-d659-4d2b-9018-31720daabc06,EGAR00001295294,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002339.1.8d7c2de7-d659-4d2b-9018-31720daabc06.*,IHECRE00002339
IHECRE00002340.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,99262b0a-c7ad-43bf-901b-ef20cf390dc6,EGAR00001339596;EGAR00001339636,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002340.1.99262b0a-c7ad-43bf-901b-ef20cf390dc6.*,IHECRE00002340
IHECRE00002340.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,40265bd2-ccc4-4a21-a535-b708722c2433,EGAR00001295292,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002340.1.40265bd2-ccc4-4a21-a535-b708722c2433.*,IHECRE00002340
IHECRE00002341.1,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,9dfcebce-9369-4e3b-8a3a-6867c7385822,EGAR00001314234,nan,101,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00002341.1.9dfcebce-9369-4e3b-8a3a-6867c7385822.*,IHECRE00002341
IHECRE00002342.1,partial,BLUEPRINT,ChIP-Seq,H3K27ac,44c55962-36aa-4f50-9ec4-c03b1ce833ff,EGAR00001339761;EGAR00001339899,EGAR00001088374;EGAR00001096292,43;43,42;42,43;43,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,08-25-2022,incoming/ChIP-Seq/08-25-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002342.1.44c55962-36aa-4f50-9ec4-c03b1ce833ff.*,IHECRE00002342
