EpiRR	EpiRR_status	project	metadata	value
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	disease	healthy
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	culture_conditions	unknown
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/CL_0000895
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	cell_type	naive thymus-derived CD4-positive, alpha-beta T cell
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	markers	unknown
IHECRE00001036.5	Partial	NIH Roadmap Epigenomics	donor_health_status	healthy
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	biomaterial_type	Cell Line
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	differentiation_stage	unknown
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	differentiation_method	unknown
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	disease	NA
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	sex	Female
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	lineage	unknown
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	batch	unknown
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	medium	unknown
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	https://www.ebi.ac.uk/efo/EFO_0007083
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	line	HUES48
IHECRE00001037.5	Partial	NIH Roadmap Epigenomics	biomaterial_provider	Alex Meissner at Harvard University
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	biomaterial_type	Cell Line
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	differentiation_stage	unknown
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	differentiation_method	unknown
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	passage	unknown
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	medium	unknown
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	line	neuron
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	biological_replicates	ENCBS622CIZ
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	disease	healthy
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	sex	Female
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	lineage	unknown
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	batch	unknown
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	https://www.ebi.ac.uk/efo/CL_0000540
IHECRE00001038.5	Partial	NIH Roadmap Epigenomics	biomaterial_provider	ArunA Biomedical
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	origin_sample_ontology_curie	http://purl.obolibrary.org/obo/UBERON:0001013
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	biomaterial_type	Primary Cell Culture
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	donor_life_stage	adult
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	donor_ethnicity	NA
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	passage_if_expanded	NA
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	donor_sex	Female
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	origin_sample	adipose tissue
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	donor_age_unit	year
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	biological_replicates	ENCBS663GWU
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	disease	healthy
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	culture_conditions	unknown
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/CL_0000134
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	cell_type	mesenchymal stem cell
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	markers	unknown
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	donor_health_status	healthy
IHECRE00001040.5	Partial	NIH Roadmap Epigenomics	biomaterial_provider	Unknown Source
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	biomaterial_type	Cell Line
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	differentiation_stage	unknown
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	differentiation_method	unknown
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	disease	unknown
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	sex	Female
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	lineage	endoderm
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	batch	unknown
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	medium	unknown
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	https://www.ebi.ac.uk/efo/EFO_0001196
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	line	IMR-90
IHECRE00001041.6	Partial	NIH Roadmap Epigenomics	biomaterial_provider	American Type Culture Collection (ATCC)
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	biomaterial_type	Primary Tissue
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	donor_age_unit	year
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	tissue_type	muscle layer of colon
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	donor_life_stage	adult
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	donor_ethnicity	Caucasian
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	collection_method	unknown
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	donor_sex	Female
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/UBERON_0012489
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	tissue_depot	muscle layer of colon
IHECRE00001043.6	Partial	NIH Roadmap Epigenomics	biomaterial_provider	Unknown Source
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	biomaterial_type	Primary Tissue
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	donor_age_unit	day
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	tissue_type	lung
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	donor_life_stage	embryonic
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	donor_ethnicity	NA
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	disease	NA
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	collection_method	unknown
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/UBERON_0002048
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	tissue_depot	lung
IHECRE00001045.6	Partial	NIH Roadmap Epigenomics	donor_health_status	NA
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	origin_sample_ontology_curie	http://purl.obolibrary.org/obo/CL_0000084
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	biomaterial_type	Primary Cell Culture
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	donor_life_stage	unknown
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	donor_ethnicity	NA
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	passage_if_expanded	NA
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	donor_sex	Unknown
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	origin_sample	T-cell
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	donor_age_unit	year
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	disease	healthy
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	donor_age	NA
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	culture_conditions	unknown
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/CL_0000084
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	cell_type	T-cell
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	markers	unknown
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	donor_health_status	healthy
IHECRE00001046.6	Partial	NIH Roadmap Epigenomics	biomaterial_provider	Shelly Heimfeld at Fred Hutchison Cancer Research Center
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	biomaterial_type	Primary Tissue
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	donor_life_stage	embryonic
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	donor_ethnicity	NA
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	donor_sex	Female
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	donor_age_unit	day
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	biological_replicates	NA
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	tissue_type	kidney
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	disease	NA
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	collection_method	unknown
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/UBERON_0002113
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	tissue_depot	kidney
IHECRE00001047.6	Partial	NIH Roadmap Epigenomics	donor_health_status	NA
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	biomaterial_type	Primary Tissue
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	donor_life_stage	adult
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	donor_ethnicity	NA
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	donor_age_unit	year
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	tissue_type	angular gyrus
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	disease	healthy
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	collection_method	unknown
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/UBERON_0002686
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	tissue_depot	angular gyrus
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	donor_health_status	healthy
IHECRE00001048.5	Partial	NIH Roadmap Epigenomics	biomaterial_provider	Rush University Medical Center
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	biomaterial_type	Primary Tissue
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	donor_life_stage	embryonic
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	donor_ethnicity	NA
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	donor_age_unit	day
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	biological_replicates	NA
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	tissue_type	heart
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	disease	NA
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	collection_method	unknown
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	donor_health_status_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	sample_ontology_curie	http://purl.obolibrary.org/obo/UBERON_0000948
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	tissue_depot	heart
IHECRE00001049.6	Partial	NIH Roadmap Epigenomics	donor_health_status	NA
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	disease_ontology_curie	https://ncit.nci.nih.gov/ncitbrowser/pages/multiple_search.jsf?nav_type=terminologies
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	biomaterial_type	Cell Line
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	differentiation_stage	unknown
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	taxon_id	9606
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	differentiation_method	unknown
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	species	Homo sapiens
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	disease	healthy
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	sex	Male
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	lineage	unknown
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	treatment	NA
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	batch	unknown
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	medium	unknown
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	sample_ontology_curie	https://www.ebi.ac.uk/efo/EFO_0003042
IHECRE00001050.6	Complete	NIH Roadmap Epigenomics	line	H1
IHECRE00001898.1	Complete	DEEP	biomaterial_type	cell line
IHECRE00001898.1	Complete	DEEP	tissue_type	liver
IHECRE00001898.1	Complete	DEEP	donor_id	01_HepG2
IHECRE00001898.1	Complete	DEEP	taxon_id	9606
IHECRE00001898.1	Complete	DEEP	species	Homo sapiens
IHECRE00001898.1	Complete	DEEP	subject_id	01_HepG2
IHECRE00001898.1	Complete	DEEP	phenotype	Hepatocellular carcinoma
IHECRE00001898.1	Complete	DEEP	cell_type	hepatocyte
IHECRE00001898.1	Complete	DEEP	gender	male
IHECRE00001898.1	Complete	DEEP	line	HepG2
IHECRE00001900.1	Complete	DEEP	biomaterial_type	primary cell
IHECRE00001900.1	Complete	DEEP	tissue_type	liver
IHECRE00001900.1	Complete	DEEP	donor_id	41_Hf01
IHECRE00001900.1	Complete	DEEP	taxon_id	9606
IHECRE00001900.1	Complete	DEEP	species	Homo sapiens
IHECRE00001900.1	Complete	DEEP	subject_id	41_Hf01
IHECRE00001900.1	Complete	DEEP	phenotype	healthy
IHECRE00001900.1	Complete	DEEP	cell_type	hepatocyte
IHECRE00001900.1	Complete	DEEP	gender	female
IHECRE00001901.1	Complete	DEEP	biomaterial_type	primary cell
IHECRE00001901.1	Complete	DEEP	tissue_type	liver
IHECRE00001901.1	Complete	DEEP	donor_id	41_Hf02
IHECRE00001901.1	Complete	DEEP	taxon_id	9606
IHECRE00001901.1	Complete	DEEP	species	Homo sapiens
IHECRE00001901.1	Complete	DEEP	subject_id	41_Hf02
IHECRE00001901.1	Complete	DEEP	phenotype	healthy
IHECRE00001901.1	Complete	DEEP	cell_type	hepatocyte
IHECRE00001901.1	Complete	DEEP	gender	female
IHECRE00001902.1	Complete	DEEP	biomaterial_type	primary cell
IHECRE00001902.1	Complete	DEEP	tissue_type	liver
IHECRE00001902.1	Complete	DEEP	donor_id	41_Hf03
IHECRE00001902.1	Complete	DEEP	taxon_id	9606
IHECRE00001902.1	Complete	DEEP	species	Homo sapiens
IHECRE00001902.1	Complete	DEEP	subject_id	41_Hf03
IHECRE00001902.1	Complete	DEEP	phenotype	healthy
IHECRE00001902.1	Complete	DEEP	cell_type	hepatocyte
IHECRE00001902.1	Complete	DEEP	gender	female
IHECRE00001903.1	Complete	DEEP	biomaterial_type	primary cell culture
IHECRE00001903.1	Complete	DEEP	tissue_type	blood
IHECRE00001903.1	Complete	DEEP	donor_id	43_Hm03
IHECRE00001903.1	Complete	DEEP	taxon_id	9606
IHECRE00001903.1	Complete	DEEP	species	Homo sapiens
IHECRE00001903.1	Complete	DEEP	subject_id	43_Hm03
IHECRE00001903.1	Complete	DEEP	phenotype	healthy
IHECRE00001903.1	Complete	DEEP	cell_type	macrophage
IHECRE00001903.1	Complete	DEEP	gender	male
IHECRE00001904.1	Complete	DEEP	biomaterial_type	primary cell
IHECRE00001904.1	Complete	DEEP	tissue_type	blood
IHECRE00001904.1	Complete	DEEP	donor_id	43_Hm03
IHECRE00001904.1	Complete	DEEP	taxon_id	9606
IHECRE00001904.1	Complete	DEEP	species	Homo sapiens
IHECRE00001904.1	Complete	DEEP	subject_id	43_Hm03
IHECRE00001904.1	Complete	DEEP	phenotype	obesity
IHECRE00001904.1	Complete	DEEP	cell_type	macrophage
IHECRE00001904.1	Complete	DEEP	gender	male
IHECRE00001905.1	Complete	DEEP	biomaterial_type	primary cell
IHECRE00001905.1	Complete	DEEP	tissue_type	blood
IHECRE00001905.1	Complete	DEEP	donor_id	43_Hm03
IHECRE00001905.1	Complete	DEEP	taxon_id	9606
IHECRE00001905.1	Complete	DEEP	species	Homo sapiens
IHECRE00001905.1	Complete	DEEP	subject_id	43_Hm03
IHECRE00001905.1	Complete	DEEP	phenotype	healthy
IHECRE00001905.1	Complete	DEEP	cell_type	monocyte
IHECRE00001905.1	Complete	DEEP	gender	male
IHECRE00001906.1	Complete	DEEP	biomaterial_type	primary cell culture
IHECRE00001906.1	Complete	DEEP	tissue_type	blood
IHECRE00001906.1	Complete	DEEP	donor_id	43_Hm05
IHECRE00001906.1	Complete	DEEP	taxon_id	9606
IHECRE00001906.1	Complete	DEEP	species	Homo sapiens
IHECRE00001906.1	Complete	DEEP	subject_id	43_Hm05
IHECRE00001906.1	Complete	DEEP	phenotype	healthy
IHECRE00001906.1	Complete	DEEP	cell_type	macrophage
IHECRE00001906.1	Complete	DEEP	gender	male
IHECRE00001907.1	Complete	DEEP	biomaterial_type	primary cell culture
IHECRE00001907.1	Complete	DEEP	tissue_type	blood
IHECRE00001907.1	Complete	DEEP	donor_id	43_Hm05
IHECRE00001907.1	Complete	DEEP	taxon_id	9606
IHECRE00001907.1	Complete	DEEP	species	Homo sapiens
IHECRE00001907.1	Complete	DEEP	subject_id	43_Hm05
IHECRE00001907.1	Complete	DEEP	phenotype	obesity
IHECRE00001907.1	Complete	DEEP	cell_type	macrophage
IHECRE00001907.1	Complete	DEEP	gender	male
IHECRE00001908.1	Complete	DEEP	biomaterial_type	primary cell
IHECRE00001908.1	Complete	DEEP	tissue_type	blood
IHECRE00001908.1	Complete	DEEP	donor_id	43_Hm05
